DOI,nouns
10.1088/2058-9565/aadc6c,quantum computing|circuit|resonator|storage|information|process|capability|transmon|circuit|interaction|information|collection|crystal|cavity|resonator|process|element|hardware|architecture|control|qubit|coplanar|waveguide|cavity|microwave|resonator|storage|resonator|lifetime|size|requirement|microwave|resonator|gate|error|value|qubit|resonator|couple|rate|function|number|resonator|set|parameter|amount|couple|number|resonator|quantum|volume|measure|capacity|volume|architecture|chip
10.1063/1.5119220,josephson junction|measurement|state|ghz|resonator|quasiparticle|transistor|microwave|detector|chip|detection|microwave|frequency|range|ghz|purpose|detection|transport|channel|electron|transistor|photon|tunneling|quasiparticle|spectrum|state|circuit|quantum|electrodynamic|coplanar|resonator|josephson|oscillator|state|resonance|exhibit|frequency|split|jayne|cumme|couple|strength|ghz|decay|rate|gamma|ghz|couple|limit|gamma|qubit|gate|photon|population|resonator|readout|population|state|microwave|sensitivity|detector
10.1063/1.5111305,neuron|flux|concept|element|base|neural|network|flux|qubit|behavior|activation|function|variant|quantum|neuron|contact|contact|contact|interferometer|condition|activation|function|sigmoid|curve|prospect|energy|upgrade|flux|quantum|logic|transfer|activation|function|network|element
10.1038/s41534-018-0104-0,quantum circuit|josephson|platform|body|quantum|optic|circuit|qed|interaction|light|matter|topic|physics|decade|emitter|mode|field|laboratory|quantum|optic|toolbox|setup|effort|dynamic|emitter|degree|freedom|couple|transmission|line|emitter|resonance|fraction|frequency|continuum|control|regime|simplicity|robustness|transmon|qubit|bespoke|environment|density|mode|metamaterial|device|hybridisation|qubit|mode|device|environment|frequency|qubit|resonance|situ|device|tunability|couple|qubit|nonlinearity|energy|scale|description|parameter|account|vacuum|fluctuation|scale|regime|couple|linearity|demonstration|platform|model|prospect|body|optic|limitation|device|nonlinearity|qubit|body|lamb|shift|state|multimode|field|link|quantum|optic|physics|quantum|impurity
10.1038/s41534-019-0228-x,quantum circuit|decouple|level|landau|transition|coherence|resonator|importance|technology|information|processor|detector|temperature|radiation|astrophysic|source|noise|device|bath|level|tlss|distribution|energy|dielectric|surface|loss|resonator|presence|bias|field|tlss|resonance|resonator|pattern|landau|zener|transition|sweep|rate|relaxation|rate|evolution|tls|transition|reduction|loss|value|behavior|power|regime|photon|regime|tlss|qubit
10.1103/PhysRevLett.123.020502,superconducting qubit|quantum measurement|quantum measurement|arrow|dynamic|thermodynamic|quantum|mechanic|arrow|likelihood|arrow|dynamic|measurement|trajectory|path|probability|evolution|arrow|statistic|measurement|dynamic|statistic|trajectory|property|measurement|dynamic|fluctuation|theorem|consistency|measurement|dynamic
10.1126/sciadv.aaw5686,quantum computer|quantum processor|quantum device|computation|error|mitigation|scale|hundred|qubit|future|device|resource|quantum|fault|tolerance|challenge|advantage|computation|impact|device|imperfection|encode|quantum|error|mitigation|requirement|error|mitigation|protocol|gate|tomography|probability|decomposition|qubit|circuit|device|computation|error|protocol|algorithm|computer|value|error|mitigation|component|future|computation
10.1088/1674-1056/ab4578,superconducting qubit|quantum state|josephson|parametric|amplifier|measurement|fabrication|characterization|josephson|parametric|amplifier|jpa|shoot|measurement|multiqubit|device|film|base|layer|sample|pattern|lithography|film|jpa|mhz|gain|temperature|quantum|limit|qubit|state|differentiation|measurement|signal|noise|ratio|readout|fidelity|ground|state
10.1103/PhysRevApplied.12.064013,quantum circuit|quantum system|calibration|qubit|gate|transmon|quantum|computation|control|evolution|quantum|logic|gate|set|qubit|interaction|gate|transmon|qubit|couple|calibration|procedure|optimization|gate|gate|tomography|reduction|qubit|error|mapping|control|parameter|procedure|gate|fidelity|benchmarke|architecture|plane|control|readout|scale
10.1038/s41534-019-0148-9,quantum circuit|quantum system|spin|orbit|couple|polariton|janey|cumme|lattice|interaction|photon|qubit|janey|cumming|kind|quasiparticle|polariton|optic|difficulty|engineering|couple|context|polariton|state|excitation|manifold|lattice|spin|orbit|couple|polariton|lattice|sequence|transmission|line|resonator|transmon|qubit|spin|orbit|couple|zeeman|field|polariton|couple|strength|neighbor|resonator|realization|variety|band|edge|state|invariant|lattice|platform|state|matter|information|device
10.1038/s41534-019-0128-0,superconducting qubit|superconducting qubit|quantum communication|communication|entanglement|generation|scheme|communication|superconducte|module|chip|transmon|meter|cable|communication|resonator|chip|communication|resonator|mode|cable|communication|mode|cable|restriction|channel|communication|communication|insertion|loss|volume|footprint|circulator|transmon|frequency|drive|sideband|interaction|transmon|communication|mode|photon|transfer|success|probability|entanglement|pair|fidelity
10.1103/PhysRevE.99.062223,josephson junction|josephson junction|quantum circuit|dynamic|bifurcation|resonance|phase|dynamic|motion|particle|potential|drive|condition|josephson|phase|dynamic|saddle|point|quasienergy|landscape|bifurcation|mechanism|role|relevance|nondemolition|measurement|fidelity|readout|qubit|state|question|probability|capture|basin|attraction|dynamic|probability|switch|state|nonequilibrium|condition
10.1088/1367-2630/ab5ca5,phonon|rout|wave|quantum|regime|rout|phonon|analogy|experiment|photon|surface|wave|microwave|regime|transmon|qubit|transmon|resonance|incident|field|field|autler|towne|reflection|transmission|field|extinction|transmission|power|signal|rise|router|propagation|speed|surface|flight|manipulation|phonon|ability|pulse|functionality|instance|phonon|qubit|direction
10.1103/PhysRevB.100.035407,superconducting qubit|refrigerator|drive|drive|efficiency|power|refrigerator|circuit|excitation|dynamic|coherence|loss|efficiency|power|dynamic|counterpart|deviation|energy|eigenbasis|hamiltonian|heat|bath|basis|realization
10.1007/s12598-018-1109-8,fabrication|characterization|rsfq|circuit|specification|qubit|laboratory|center|dot|flux|quantum|rsfq|circuit|self|lift|circuit|flux|quantum|sfq|pulse|generator|josephson|transmission|line|jtl|flip|flop|frequency|value|inductor|circuit|inductex|function|circuit|simulation|software|wrspice|fabrication|fabrication|parameter|circuit|janis|cryostat|basis|rsfq|qubit|control|circuit
10.1103/PhysRevMaterials.3.083403,quantum computing|activation|electron|spin|resonance|surface|bismuth|donor|silicon|bismuth|donor|silicon|qubit|candidate|proposal|space|clock|transition|potential|flux|qubit|qubit|control|couple|surface|nanocircuitry|depth|ion|implantation|kev|activation|property|kev|fluence|crystal|activation|yield|range|condition|resistivity|hall|measurement|anneal|parameter|fluence|activation|yield|budget|fraction|form|complex|fluence|sample|fraction|diffusion|fluence|diffusion|coefficient|implantation|crystal|rutherford|spectrometry|activation|quantum|control|surface|spectrum|donor|wave|electron|spin|resonance|suitability|donor|qubit
10.1088/1367-2630/aafb8e,superconducting qubit|quantum algorithm|quantum system|quantum|phase|estimation|eigenvalue|scale|quantum|phase|estimation|qpe|ground|state|energy|cost|qpe|circuit|ancilla|qubit|post|process|detail|choice|phase|estimation|matrix|depth|noise|circuit|phase|estimation|circuit|post|process|eigenvalue|phase|scenario|input|state|eigenstate|matrix|eigenvalue|phase|estimation|datum|series|frequency|variance|eigenvalue|series|order|number|experiment|order|experiment|circuit|depth|numerical|simulation|scale|estimator|noise|presence|noise|improvement|qubit|circuit|level|simulation|ground|state|molecule
10.1103/PhysRevApplied.11.044080,superconducting qubit|superconducting qubit|quantum state|quantum system|quantum phase transition|quantum phase transition|quantum phase transition|quantum phase transition|quantum phase transition|quantum phase transition|observation|simulation|evolution|phase|transition|behavior|rate|function|quantum|state|return|amplitude|nonanalyticity|energy|density|temperature|variety|body|momentum|space|state|bloch|sphere|momentum|mode|qubit|observation|simulation|quantum|quench|dynamic|body|ise|field|demonstration|experiment|spin|state|hamiltonian|parameter|momentum|strength|field|state|tomography|evidence|path|evolution|state|bloch|sphere|behavior|energy|emergence|skyrmion|lattice|momentum|space|datum|calculation|experiment|invariant|nontrivial|class|body|qubit|control|parameter|momentum|range
10.1103/PhysRevA.99.012309,quantum gate|quantum|phase|nanowire|junction|realization|quantum|phase|slip|challenge|junction|phase|slip|flux|qubit|tunability|gate|voltage|island|junction|addition|gate|junction|setup|asymmetry|device|rate|quantum|phase|slip|device|inductance|gate|investigation|symmetry|nanowire|junction|device|phase|slip|flux|qubit|information|process|quantum|metrology
10.1038/s41586-019-1386-x,superconducting qubit|quantum superposition|quantum coherence|quantum sensor|energy|level|oscillator|nature|object|state|motion|oscillator|energy|energy|eigenstate|structure|apparatus|energy|precision|energy|phonon|way|sensitivity|interaction|oscillator|atom|interaction|energy|eigenstate|difference|atom|transition|frequency|photon|measurement|quantum|experiment|atom|energy|oscillator|sensitivity|quantization|energy|platform|resonator|microwave|chip|phonon|pulse|excitation|spectrum|qubit|phonon|number|frequency|shift|qubit|linewidth|platform|acoustic|couple|coherence|control|mode|structure|improvement|quantum|nondemolition|measurement|information|chip|scale|device
10.1126/science.aay0600,superconducting qubit|quantum processor|ghz state|generation|state|qubit|multipartite|state|information|science|generation|verification|multipartite|entanglement|quantum|platform|challenge|generation|qubit|greenberger|zeilinger|ghz|state|state|qubit|atom|bus|resonator|axis|twisting|hamiltonian|qubit|state|superposition|state|interval|state|platform|interest|physics|body|quantum|metrology|quantum|information|process
10.1103/PhysRevB.100.085405,superconducting qubit|quantum coherence|quantum coherence|supremacy|cycle|refrigerator|level|tls|heat|bath|modulation|couple|level|space|tls|tls|power|bath|cycle|refrigerator|limit|infinite|gate|frequency|contrast|cycle|expansion|compression|heating|bath|drive|coherence|cool|realization|cycle|resonator
10.1038/s41598-019-49657-1,quantum computer|quantum computing|superconducting qubit|quantum gate|quantum gate|quantum gate|quantum state|realization|circuit|challenge|control|isolation|environment|decoherence|gate|amount|control|gate|coherence|circuit|qutrit|qubit|information|task|generation|entanglement|qubit|qubit|toffoli|fredkin|gate|gate|efficiency|robustness|universality|circuit|candidate|build|block|network|task
10.1088/1555-6611/ab4714,quantum system|entanglement|state|transmon|qubit|cavity|photon|resonant|generation|entanglement|state|importance|quantum|information|process|protocol|entanglement|state|transmon|qubit|microwave|photon|transmon|microwave|drive|cavity|mode|drive|creation|state|resonant|drive|gate|decoherence|transmon|cavity|field|way|entanglement|state
10.1038/s41598-019-56468-x,quantum system|quantum system|degree|quantumness|synchronization|concept|degree|quantumness|synchronization|measure|nature|synchronization|information|number|observable|measure|quantumness|figure|merit|synchronization|measurement|property|cavity|qubit|exchange|excitation|cavity|synchronization|expectation|value|pauli|operator|circuit|setup|degree|quantumness|synchronization|quantum|van|der|pol|oscillator
10.1103/PhysRevB.100.075410,superconducting qubit|bath|couple|landau|stuckelberg|interferometry|way|type|noise|flux|qubit|landau|stuckelberg|lzs|interferometry|level|dynamic|flux|qubit|field|lzs|pattern|multiphoton|resonance|shape|timescale|type|couple|bath|bath|couple|photon|resonance|respect|field|timescale|couple|change|symmetric|shape|order|relaxation|behavior|interpretation|interferometry|experiment|regime
10.1103/PhysRevA.100.053843,quantum dot|quantum dot|superconducting qubit|transduction|range|waveguide|interaction|quantum|emitter|transduction|signal|frequency|scale|ingredient|communication|technology|field|information|process|advance|waveguide|photon|breakthrough|matter|couple|level|emitter|photon|scheme|couple|transducer|frequency|signal|field|level|photon|interaction|waveguide|transduction|field|scalability|integrability|state|platform|transducer|build|block|internet|node|interface|photon|level
10.1103/PhysRevLett.123.240401,superconducting qubit|landau|stuckelberg|interference|multimode|quantum|regime|resonator|quantum|regime|insight|nature|mechanic|object|platform|quantum|technology|interaction|mode|quantum|regime|landau|stuckelberg|lzs|tunneling|type|transition|place|cross|energy|level|multimode|interference|class|level|level|multitude|oscillator|mode|modulation
10.1088/1367-2630/ab41ad,superconducting qubit|reservoir|engineering|control|qubit|reset|environment|way|couple|strength|term|master|equation|decay|rate|control|theory|shape|level|split|efficiency|protocol|term|duration|error|level|split|modification|environment|couple|decay|rate|operator|engineering|control|decay|rate|state|population|transfer|state
